record_id,backend,model,run_k,ttft_s,gen_s,parse_s,latency_s,prompt_bytes,input_tokens,output_tokens,tps,energy_j,energy_note,odes_bytes,c_energy,c_billed,c_total,macro_f1,pred_json,apt_tp,apt_fp,apt_fn,cves_tp,cves_fp,cves_fn,techniques_tp,techniques_fp,techniques_fn,goals_tp,goals_fp,goals_fn,country_tp,country_fp,country_fn
Lazarus_Under_The_Hood_PDF_final,local,mistral:7b-instruct-q4_K_M,1,54.439937,70.211749,0.002407,70.214157,1315,361,53,0.7549,1053.1762,tdp_fallback,0,3.511e-05,0.0,3.511e-05,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Lazarus_Under_The_Hood_PDF_final,local,mistral:7b-instruct-q4_K_M,2,0.337302,10.963878,2.4e-05,10.963902,1315,361,53,4.8355,164.4582,tdp_fallback,0,5.48e-06,0.0,5.48e-06,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Lazarus_Under_The_Hood_PDF_final,local,mistral:7b-instruct-q4_K_M,3,0.245519,10.565492,2.6e-05,10.565518,1315,361,53,5.0164,158.4824,tdp_fallback,0,5.28e-06,0.0,5.28e-06,0.2,"{""apt"": [""Lazarus""], ""cves"": [""CVE-2015-6585""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,2,1,0,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,mistral:7b-instruct-q4_K_M,1,42.528322,58.451486,2.5e-05,58.451511,1342,406,67,1.1463,876.7723,tdp_fallback,0,2.923e-05,0.0,2.923e-05,0.133333,"{""apt"": [""Pubyun""], ""cves"": [""CVE-2017-0144"", ""CVE-2011-1255""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,mistral:7b-instruct-q4_K_M,2,0.329025,17.002868,4.4e-05,17.002913,1342,406,67,3.9405,255.043,tdp_fallback,0,8.5e-06,0.0,8.5e-06,0.133333,"{""apt"": [""Pubyun""], ""cves"": [""CVE-2017-0144"", ""CVE-2011-1255""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Op_Dust_Storm_Report,local,mistral:7b-instruct-q4_K_M,3,0.357732,16.018488,1.9e-05,16.018507,1342,406,67,4.1827,240.2773,tdp_fallback,0,8.01e-06,0.0,8.01e-06,0.133333,"{""apt"": [""Pubyun""], ""cves"": [""CVE-2017-0144"", ""CVE-2011-1255""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
Symantec_Leafminer_New_Espionage_Campaigns_Targeting_Middle_,local,mistral:7b-instruct-q4_K_M,1,35.412676,52.81076,2.2e-05,52.810782,1318,354,76,1.4391,792.1614,tdp_fallback,0,2.641e-05,0.0,2.641e-05,0.333333,"{""apt"": [""Leafminer""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-0160""], ""techniques"": [""EternalBlue"", ""Dictionary attacks""], ""goals"": [""Espionage""], ""country"": []}",1,0,0,1,1,0,0,2,0,0,1,0,0,0,0
Symantec_Leafminer_New_Espionage_Campaigns_Targeting_Middle_,local,mistral:7b-instruct-q4_K_M,2,0.265937,19.656046,2.7e-05,19.656074,1318,354,76,3.8665,294.8407,tdp_fallback,0,9.83e-06,0.0,9.83e-06,0.333333,"{""apt"": [""Leafminer""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-0160""], ""techniques"": [""EternalBlue"", ""Dictionary attacks""], ""goals"": [""Espionage""], ""country"": []}",1,0,0,1,1,0,0,2,0,0,1,0,0,0,0
Symantec_Leafminer_New_Espionage_Campaigns_Targeting_Middle_,local,mistral:7b-instruct-q4_K_M,3,0.302507,18.614484,3e-05,18.614513,1318,354,76,4.0829,279.2173,tdp_fallback,0,9.31e-06,0.0,9.31e-06,0.333333,"{""apt"": [""Leafminer""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-0160""], ""techniques"": [""EternalBlue"", ""Dictionary attacks""], ""goals"": [""Espionage""], ""country"": []}",1,0,0,1,1,0,0,2,0,0,1,0,0,0,0
TheNaikonAPT-MsnMM1,local,mistral:7b-instruct-q4_K_M,1,35.228981,56.417137,3e-05,56.417168,1320,348,90,1.5953,846.2571,tdp_fallback,0,2.821e-05,0.0,2.821e-05,0.4,"{""apt"": [""Naikon""], ""cves"": [""CVE-2012-0158""], ""techniques"": [""MITRE ATT&CK technique names not mentioned in report""], ""goals"": [""espionage""], ""country"": [""Vietnam"", ""Myanmar"", ""Philippines"", ""energy sector organizations in ASEAN nations""]}",1,0,0,1,0,0,0,1,0,0,1,0,0,4,1
TheNaikonAPT-MsnMM1,local,mistral:7b-instruct-q4_K_M,2,0.337528,21.370808,2.6e-05,21.370834,1320,348,90,4.2114,320.5621,tdp_fallback,0,1.069e-05,0.0,1.069e-05,0.4,"{""apt"": [""Naikon""], ""cves"": [""CVE-2012-0158""], ""techniques"": [""MITRE ATT&CK technique names not mentioned in report""], ""goals"": [""espionage""], ""country"": [""Vietnam"", ""Myanmar"", ""Philippines"", ""energy sector organizations in ASEAN nations""]}",1,0,0,1,0,0,0,1,0,0,1,0,0,4,1
TheNaikonAPT-MsnMM1,local,mistral:7b-instruct-q4_K_M,3,0.260857,21.574397,3.2e-05,21.574429,1320,348,90,4.1716,323.616,tdp_fallback,0,1.079e-05,0.0,1.079e-05,0.4,"{""apt"": [""Naikon""], ""cves"": [""CVE-2012-0158""], ""techniques"": [""MITRE ATT&CK technique names not mentioned in report""], ""goals"": [""espionage""], ""country"": [""Vietnam"", ""Myanmar"", ""Philippines"", ""energy sector organizations in ASEAN nations""]}",1,0,0,1,0,0,0,1,0,0,1,0,0,4,1
adobe patches zero-day vulnerability used in cyberespionage ,local,mistral:7b-instruct-q4_K_M,1,48.927681,64.863493,2.7e-05,64.86352,1316,440,68,1.0484,972.9524,tdp_fallback,0,3.243e-05,0.0,3.243e-05,0.6,"{""apt"": [""BlackOasis""], ""cves"": [""CVE-2017-11292"", ""CVE-2017-8759""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
adobe patches zero-day vulnerability used in cyberespionage ,local,mistral:7b-instruct-q4_K_M,2,0.241637,17.092532,2e-05,17.092552,1316,440,68,3.9784,256.388,tdp_fallback,0,8.55e-06,0.0,8.55e-06,0.6,"{""apt"": [""BlackOasis""], ""cves"": [""CVE-2017-11292"", ""CVE-2017-8759""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
adobe patches zero-day vulnerability used in cyberespionage ,local,mistral:7b-instruct-q4_K_M,3,0.309219,16.907525,3e-05,16.907555,1316,440,68,4.0219,253.6129,tdp_fallback,0,8.45e-06,0.0,8.45e-06,0.6,"{""apt"": [""BlackOasis""], ""cves"": [""CVE-2017-11292"", ""CVE-2017-8759""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
apt targets financial analysts with cve-2017-0199 _ proofpoi,local,mistral:7b-instruct-q4_K_M,1,38.704559,52.046259,3.1e-05,52.04629,1318,370,57,1.0952,780.6939,tdp_fallback,0,2.602e-05,0.0,2.602e-05,0.6,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
apt targets financial analysts with cve-2017-0199 _ proofpoi,local,mistral:7b-instruct-q4_K_M,2,0.315028,14.825061,2.6e-05,14.825088,1318,370,57,3.8449,222.3759,tdp_fallback,0,7.41e-06,0.0,7.41e-06,0.6,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
apt targets financial analysts with cve-2017-0199 _ proofpoi,local,mistral:7b-instruct-q4_K_M,3,0.278198,13.78727,2.8e-05,13.787298,1318,370,57,4.1343,206.8091,tdp_fallback,0,6.89e-06,0.0,6.89e-06,0.6,"{""apt"": [""TA459""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
apt28 group is rushing to exploit recent cve-2017-11292 flas,local,mistral:7b-instruct-q4_K_M,1,41.337897,54.942762,2.7e-05,54.942788,1314,382,55,1.001,824.1414,tdp_fallback,0,2.747e-05,0.0,2.747e-05,0.4,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""exploitation""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
apt28 group is rushing to exploit recent cve-2017-11292 flas,local,mistral:7b-instruct-q4_K_M,2,0.273642,12.045237,2.7e-05,12.045264,1314,382,55,4.5661,180.6786,tdp_fallback,0,6.02e-06,0.0,6.02e-06,0.4,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""exploitation""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
apt28 group is rushing to exploit recent cve-2017-11292 flas,local,mistral:7b-instruct-q4_K_M,3,0.269724,11.921007,3e-05,11.921036,1314,382,55,4.6137,178.8151,tdp_fallback,0,5.96e-06,0.0,5.96e-06,0.4,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""exploitation""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
apt28 racing to exploit cve-2017-11292 flash vulnerability b,local,mistral:7b-instruct-q4_K_M,1,40.448567,52.025109,2.5e-05,52.025134,1324,396,58,1.1148,780.3766,tdp_fallback,0,2.601e-05,0.0,2.601e-05,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28 racing to exploit cve-2017-11292 flash vulnerability b,local,mistral:7b-instruct-q4_K_M,2,0.232761,11.717353,2.6e-05,11.717379,1324,396,58,4.95,175.7603,tdp_fallback,0,5.86e-06,0.0,5.86e-06,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28 racing to exploit cve-2017-11292 flash vulnerability b,local,mistral:7b-instruct-q4_K_M,3,0.237221,11.844524,2.5e-05,11.84455,1324,396,58,4.8968,177.6679,tdp_fallback,0,5.92e-06,0.0,5.92e-06,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28 racing to exploit cve-2017-11292 flash vulnerability b_12,local,mistral:7b-instruct-q4_K_M,1,33.404502,44.694237,2.5e-05,44.694262,1317,368,58,1.2977,670.4136,tdp_fallback,0,2.235e-05,0.0,2.235e-05,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28 racing to exploit cve-2017-11292 flash vulnerability b_12,local,mistral:7b-instruct-q4_K_M,2,0.257942,11.590175,2.5e-05,11.590201,1317,368,58,5.0043,173.8526,tdp_fallback,0,5.8e-06,0.0,5.8e-06,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28 racing to exploit cve-2017-11292 flash vulnerability b_12,local,mistral:7b-instruct-q4_K_M,3,0.230442,11.480501,2.6e-05,11.480527,1317,368,58,5.0521,172.2075,tdp_fallback,0,5.74e-06,0.0,5.74e-06,0.533333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-11292""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""Russia""]}",1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
apt28_ cybercrime or state-sponsored hacking_,local,mistral:7b-instruct-q4_K_M,1,36.616045,49.836622,2.6e-05,49.836648,1334,395,68,1.3645,747.5493,tdp_fallback,0,2.492e-05,0.0,2.492e-05,0.6,"{""apt"": [""APT28""], ""cves"": [""CVE-2015-3043"", ""CVE-2015-1701""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
apt28_ cybercrime or state-sponsored hacking_,local,mistral:7b-instruct-q4_K_M,2,0.254732,13.677992,2.6e-05,13.678018,1334,395,68,4.9715,205.1699,tdp_fallback,0,6.84e-06,0.0,6.84e-06,0.6,"{""apt"": [""APT28""], ""cves"": [""CVE-2015-3043"", ""CVE-2015-1701""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
apt28_ cybercrime or state-sponsored hacking_,local,mistral:7b-instruct-q4_K_M,3,0.230115,13.471308,2.8e-05,13.471336,1334,395,68,5.0478,202.0696,tdp_fallback,0,6.74e-06,0.0,6.74e-06,0.6,"{""apt"": [""APT28""], ""cves"": [""CVE-2015-3043"", ""CVE-2015-1701""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
apt28_ turla nation-state groups deployed multiple,local,mistral:7b-instruct-q4_K_M,1,32.328377,48.401105,2.6e-05,48.40113,1316,363,68,1.4049,726.0166,tdp_fallback,0,2.42e-05,0.0,2.42e-05,0.333333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-0262"", ""CVE-2017-0263""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
apt28_ turla nation-state groups deployed multiple,local,mistral:7b-instruct-q4_K_M,2,0.26986,16.206169,2.6e-05,16.206195,1316,363,68,4.196,243.0925,tdp_fallback,0,8.1e-06,0.0,8.1e-06,0.333333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-0262"", ""CVE-2017-0263""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
apt28_ turla nation-state groups deployed multiple,local,mistral:7b-instruct-q4_K_M,3,0.274696,15.511152,2.6e-05,15.511177,1316,363,68,4.384,232.6673,tdp_fallback,0,7.76e-06,0.0,7.76e-06,0.333333,"{""apt"": [""APT28""], ""cves"": [""CVE-2017-0262"", ""CVE-2017-0263""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
apt30 behind a long-running cyber espionage campaignsecurity,local,mistral:7b-instruct-q4_K_M,1,38.42336,47.339962,2.8e-05,47.33999,1330,403,46,0.9717,710.0994,tdp_fallback,0,2.367e-05,0.0,2.367e-05,0.4,"{""apt"": [""APT30""], ""cves"": [], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""China""]}",1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
apt30 behind a long-running cyber espionage campaignsecurity,local,mistral:7b-instruct-q4_K_M,2,0.250232,9.275164,2.5e-05,9.27519,1330,403,46,4.9595,139.1275,tdp_fallback,0,4.64e-06,0.0,4.64e-06,0.4,"{""apt"": [""APT30""], ""cves"": [], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""China""]}",1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
apt30 behind a long-running cyber espionage campaignsecurity,local,mistral:7b-instruct-q4_K_M,3,0.243467,9.200399,1.9e-05,9.200418,1330,403,46,4.9998,138.006,tdp_fallback,0,4.6e-06,0.0,4.6e-06,0.4,"{""apt"": [""APT30""], ""cves"": [], ""techniques"": [], ""goals"": [""cyber espionage""], ""country"": [""China""]}",1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
briefing2,local,mistral:7b-instruct-q4_K_M,1,33.176669,43.758317,2.9e-05,43.758346,1343,368,55,1.2569,656.3747,tdp_fallback,0,2.188e-05,0.0,2.188e-05,0.4,"{""apt"": [""Sandworm Team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
briefing2,local,mistral:7b-instruct-q4_K_M,2,0.225238,10.845816,2.6e-05,10.845842,1343,368,55,5.0711,162.6872,tdp_fallback,0,5.42e-06,0.0,5.42e-06,0.4,"{""apt"": [""Sandworm Team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
briefing2,local,mistral:7b-instruct-q4_K_M,3,0.241559,11.167098,2.5e-05,11.167124,1343,368,55,4.9252,167.5065,tdp_fallback,0,5.58e-06,0.0,5.58e-06,0.4,"{""apt"": [""Sandworm Team""], ""cves"": [""CVE-2014-4114""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
bronze butler_ redbaldknight_ tick_ group g0060 _ mitre att_,local,mistral:7b-instruct-q4_K_M,1,33.6245,61.158055,2.8e-05,61.158083,1314,372,139,2.2728,917.3708,tdp_fallback,0,3.058e-05,0.0,3.058e-05,0.333333,"{""apt"": [""BRONZE BUTLER""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-4114""], ""techniques"": [""Enterprise T1189 Drive-by Compromise"", ""Enterprise T1203 Exploitation for Client Execution"", ""Enterprise T1083 File and Directory Discovery"", ""Enterprise T1107 File Deletion"", ""Enterprise T1036 Masquerading""], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,5,5,0,1,0,0,0,0
bronze butler_ redbaldknight_ tick_ group g0060 _ mitre att_,local,mistral:7b-instruct-q4_K_M,2,0.248073,27.731398,2.7e-05,27.731425,1314,372,139,5.0124,415.971,tdp_fallback,0,1.387e-05,0.0,1.387e-05,0.333333,"{""apt"": [""BRONZE BUTLER""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-4114""], ""techniques"": [""Enterprise T1189 Drive-by Compromise"", ""Enterprise T1203 Exploitation for Client Execution"", ""Enterprise T1083 File and Directory Discovery"", ""Enterprise T1107 File Deletion"", ""Enterprise T1036 Masquerading""], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,5,5,0,1,0,0,0,0
bronze butler_ redbaldknight_ tick_ group g0060 _ mitre att_,local,mistral:7b-instruct-q4_K_M,3,0.27048,27.95093,3.9e-05,27.95097,1314,372,139,4.973,419.264,tdp_fallback,0,1.398e-05,0.0,1.398e-05,0.333333,"{""apt"": [""BRONZE BUTLER""], ""cves"": [""CVE-2017-0144"", ""CVE-2014-4114""], ""techniques"": [""Enterprise T1189 Drive-by Compromise"", ""Enterprise T1203 Exploitation for Client Execution"", ""Enterprise T1083 File and Directory Discovery"", ""Enterprise T1107 File Deletion"", ""Enterprise T1036 Masquerading""], ""goals"": [""espionage""], ""country"": []}",1,0,0,1,1,0,0,5,5,0,1,0,0,0,0
chinese ta459 apt exploits cve-2017-0199 flaw to target fina,local,mistral:7b-instruct-q4_K_M,1,38.844311,50.414597,2.7e-05,50.414624,1328,410,59,1.1703,756.219,tdp_fallback,0,2.521e-05,0.0,2.521e-05,0.2,"{""apt"": [""Chinese TA459 APT""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""target Financial firms""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
chinese ta459 apt exploits cve-2017-0199 flaw to target fina,local,mistral:7b-instruct-q4_K_M,2,0.257642,11.830104,1.9e-05,11.830124,1328,410,59,4.9873,177.4516,tdp_fallback,0,5.92e-06,0.0,5.92e-06,0.2,"{""apt"": [""Chinese TA459 APT""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""target Financial firms""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
chinese ta459 apt exploits cve-2017-0199 flaw to target fina,local,mistral:7b-instruct-q4_K_M,3,0.251119,11.783539,2.6e-05,11.783565,1328,410,59,5.007,176.7531,tdp_fallback,0,5.89e-06,0.0,5.89e-06,0.2,"{""apt"": [""Chinese TA459 APT""], ""cves"": [""CVE-2017-0199""], ""techniques"": [], ""goals"": [""target Financial firms""], ""country"": []}",0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
chinese threat groups bank on improved rtf weaponizer to exp,local,mistral:7b-instruct-q4_K_M,1,34.593259,48.719522,1.9e-05,48.71954,1324,380,72,1.4778,730.7928,tdp_fallback,0,2.436e-05,0.0,2.436e-05,0.483333,"{""apt"": [""Conimes"", ""KeyBoy"", ""Emissary Panda"", ""Rancor""], ""cves"": [""CVE-2018-0798""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",3,1,1,1,0,1,0,0,0,0,1,0,1,0,0
chinese threat groups bank on improved rtf weaponizer to exp,local,mistral:7b-instruct-q4_K_M,2,0.250661,14.29651,2.7e-05,14.296537,1324,380,72,5.0362,214.4477,tdp_fallback,0,7.15e-06,0.0,7.15e-06,0.483333,"{""apt"": [""Conimes"", ""KeyBoy"", ""Emissary Panda"", ""Rancor""], ""cves"": [""CVE-2018-0798""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",3,1,1,1,0,1,0,0,0,0,1,0,1,0,0
chinese threat groups bank on improved rtf weaponizer to exp,local,mistral:7b-instruct-q4_K_M,3,0.226298,14.278522,2.6e-05,14.278548,1324,380,72,5.0426,214.1778,tdp_fallback,0,7.14e-06,0.0,7.14e-06,0.483333,"{""apt"": [""Conimes"", ""KeyBoy"", ""Emissary Panda"", ""Rancor""], ""cves"": [""CVE-2018-0798""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""China""]}",3,1,1,1,0,1,0,0,0,0,1,0,1,0,0
cobalt group_ cobalt gang_ cobalt spider_ group g0080 _ mitr,local,mistral:7b-instruct-q4_K_M,1,38.48165,68.923837,3.1e-05,68.923868,1318,406,152,2.2053,1033.8576,tdp_fallback,0,3.446e-05,0.0,3.446e-05,0.311111,"{""apt"": [""Cobalt Group""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-8174"", ""CVE-2017-8570"", ""CVE-2017-0199"", ""CVE-2017-8759""], ""techniques"": [""T1173"", ""T1203"", ""T1068"", ""T1107"", ""T1037"", ""T1046""], ""goals"": [""espionage""], ""country"": []}",1,0,1,4,1,0,0,6,5,0,1,0,0,0,0
cobalt group_ cobalt gang_ cobalt spider_ group g0080 _ mitr,local,mistral:7b-instruct-q4_K_M,2,0.255267,30.661302,2.8e-05,30.66133,1318,406,152,4.9574,459.9195,tdp_fallback,0,1.533e-05,0.0,1.533e-05,0.311111,"{""apt"": [""Cobalt Group""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-8174"", ""CVE-2017-8570"", ""CVE-2017-0199"", ""CVE-2017-8759""], ""techniques"": [""T1173"", ""T1203"", ""T1068"", ""T1107"", ""T1037"", ""T1046""], ""goals"": [""espionage""], ""country"": []}",1,0,1,4,1,0,0,6,5,0,1,0,0,0,0
cobalt group_ cobalt gang_ cobalt spider_ group g0080 _ mitr,local,mistral:7b-instruct-q4_K_M,3,0.253898,31.175633,2.9e-05,31.175662,1318,406,152,4.8756,467.6345,tdp_fallback,0,1.559e-05,0.0,1.559e-05,0.311111,"{""apt"": [""Cobalt Group""], ""cves"": [""CVE-2017-11882"", ""CVE-2018-8174"", ""CVE-2017-8570"", ""CVE-2017-0199"", ""CVE-2017-8759""], ""techniques"": [""T1173"", ""T1203"", ""T1068"", ""T1107"", ""T1037"", ""T1046""], ""goals"": [""espionage""], ""country"": []}",1,0,1,4,1,0,0,6,5,0,1,0,0,0,0
darkhotel apt gang taps flash flaw - bankinfosecurity,local,mistral:7b-instruct-q4_K_M,1,32.784863,46.257731,2.9e-05,46.257761,1314,366,60,1.2971,693.866,tdp_fallback,0,2.313e-05,0.0,2.313e-05,0.533333,"{""apt"": [""Darkhotel""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""South Korea"", ""Japan""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
darkhotel apt gang taps flash flaw - bankinfosecurity,local,mistral:7b-instruct-q4_K_M,2,0.296255,15.84012,2.1e-05,15.84014,1314,366,60,3.7879,237.6018,tdp_fallback,0,7.92e-06,0.0,7.92e-06,0.533333,"{""apt"": [""Darkhotel""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""South Korea"", ""Japan""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
darkhotel apt gang taps flash flaw - bankinfosecurity,local,mistral:7b-instruct-q4_K_M,3,0.273732,13.47524,3.5e-05,13.475275,1314,366,60,4.4526,202.1286,tdp_fallback,0,6.74e-06,0.0,6.74e-06,0.533333,"{""apt"": [""Darkhotel""], ""cves"": [""CVE-2015-5119""], ""techniques"": [], ""goals"": [""espionage""], ""country"": [""South Korea"", ""Japan""]}",1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
emissary panda targets middle east governments with webshell,local,mistral:7b-instruct-q4_K_M,1,33.54533,49.977585,2.9e-05,49.977613,1314,342,63,1.2606,749.6638,tdp_fallback,0,2.499e-05,0.0,2.499e-05,0.4,"{""apt"": [""Emissary Panda""], ""cves"": [""CVE-2017-0144""], ""techniques"": [], ""goals"": [""cyber espionage"", ""surveillance activities""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,2,1,0,0,0
emissary panda targets middle east governments with webshell,local,mistral:7b-instruct-q4_K_M,2,0.282208,14.478372,2.9e-05,14.478402,1314,342,63,4.3513,217.1756,tdp_fallback,0,7.24e-06,0.0,7.24e-06,0.4,"{""apt"": [""Emissary Panda""], ""cves"": [""CVE-2017-0144""], ""techniques"": [], ""goals"": [""cyber espionage"", ""surveillance activities""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,2,1,0,0,0
emissary panda targets middle east governments with webshell,local,mistral:7b-instruct-q4_K_M,3,0.301303,15.276374,2.6e-05,15.276401,1314,342,63,4.124,229.1456,tdp_fallback,0,7.64e-06,0.0,7.64e-06,0.4,"{""apt"": [""Emissary Panda""], ""cves"": [""CVE-2017-0144""], ""techniques"": [], ""goals"": [""cyber espionage"", ""surveillance activities""], ""country"": []}",1,0,0,1,0,0,0,0,0,0,2,1,0,0,0
internet explorer scripting engine becomes north korean apt_,local,mistral:7b-instruct-q4_K_M,1,42.400704,66.762658,2.6e-05,66.762684,1314,403,101,1.5128,1001.4399,tdp_fallback,0,3.338e-05,0.0,3.338e-05,0.171429,"{""apt"": [""DarkHOTEL HACKERS""], ""cves"": [""CVE-2017-11869"", ""CVE-2016-0189"", ""CVE-2018-8174"", ""CVE- 2018-8373""], ""techniques"": [], ""goals"": [""espionage""], ""country"": []}",0,1,1,3,1,0,0,0,1,0,1,0,0,0,0
